transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,source_dataset,instance_year,instance_month,instance_day
1-11-2008-201517,11,1,مبايعات,Sales,بيع,Sell,2008-03-27,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,الصدف 8,Sadaf 8,1046.0,Unknown,Unknown,Jumeriah Beach Residence  - JBR,جميرا بيتش ريزيدنس  - الجيه بي آر ,برج العرب,Burj Al Arab,مساكن شاطئ الجميرا,Jumeirah Beach Resdency,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,176.79,2142000,12116.07,1259412.0,8456.15,1.0,1.0,0.0,transactions,2008.0,3.0,27.0
2-13-2022-2812,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,مارينا سيل,MARINA SAIL,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,83.02,473000,5697.42,1259412.0,8456.15,5.0,1.0,0.0,transactions,2015.0,6.0,22.0
2-13-2024-30693,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2024-12-18,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,Unknown,Unknown,1046.0,Unknown,Unknown,Jumeirah Islands,جزر جميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,956.01,13500000,14121.19,1259412.0,8456.15,1.0,1.0,0.0,transactions,2024.0,12.0,18.0
2-110-2009-200936,110,2,رهون,Mortgages,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,جرين ليكس  اس 3,GREEN LAKES S3,1046.0,Unknown,Unknown,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,برج العرب,Burj Al Arab,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,غرفتين,2 B/R,1,127.0,1789164,14087.91,1789164.0,14087.91,2.0,2.0,4.0,transactions,2015.0,6.0,22.0
1-11-2025-41882,11,1,مبايعات,Sales,بيع,Sell,2025-10-14,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,1,العقارات القائمة,Existing Properties,371,الصفوح الثانيه,Al Safouh Second,برج جوهرة دبي,Dubai Jewel Tower,1046.0,Unknown,Unknown,Site A,الموقع أ,برج العرب,Burj Al Arab,مدينة دبي للإنترنت,Dubai Internet City,مول الإمارات,Mall of the Emirates,Unknown,Unknown,1,82.18,737500,8974.2,1259412.0,8456.15,1.0,2.0,0.0,transactions,2025.0,10.0,14.0
2-13-2000-624,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2000-07-25,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,315,المناره,Al Manara,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,Unknown,Unknown,0,947.05,500000,527.96,1259412.0,8456.15,1.0,1.0,0.0,transactions,2000.0,7.0,25.0
2-13-2012-2977,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2012-07-23,2,مبنى,Building,60.0,Unknown,Unknown,تجاري,Commercial,1,العقارات القائمة,Existing Properties,244,المرقبات,Al Murqabat,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,مطار دبي الدولي,Dubai International Airport,محطة مترو الاتحاد,Union Metro Station,مول دبي,Dubai Mall,Unknown,Unknown,0,715.72,9630000,13454.98,1259412.0,8456.15,1.0,1.0,0.0,transactions,2012.0,7.0,23.0
1-102-2014-15088,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,390,برج خليفة,Burj Khalifa,بوليفارد هايتس T1,Blvd Heights T1,1561.0,BLVD هايتس,BLVD HEIGHTS,DownTown Dubai,داون تاون دبي,برج خليفة,Burj Khalifa,محطة مترو الخليج التجاري,Business Bay Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,1,154.86,3131888,20224.0,1259412.0,8456.15,1.0,2.0,0.0,transactions,2015.0,6.0,22.0
1-11-2021-2577,11,1,مبايعات,Sales,بيع,Sell,2021-02-17,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,435,الحبيه الرابعة,Al Hebiah Fourth,إيغل هايتس,EAGLE HEIGHTS,712.0,مرتفعات النسر,EAGLE HEIGHTS,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,استوديو,Studio,1,38.42,260000,6767.31,1259412.0,8456.15,1.0,1.0,0.0,transactions,2021.0,2.0,17.0
1-11-2011-20811,11,1,مبايعات,Sales,بيع,Sell,2012-01-19,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اوشن هايتس,OCEAN HEIGHTS,431.0, المحيط هايتس,OCEAN HEIGHTS,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,94.95,3815000,40179.04,1259412.0,8456.15,1.0,2.0,0.0,transactions,2012.0,1.0,19.0
2-13-2020-834,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,561.04,2925000,5213.53,1259412.0,8456.15,2.0,1.0,0.0,transactions,2015.0,6.0,22.0
2-13-2016-3474,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,بحر 4,Bahar 4,1046.0,Unknown,Unknown,Jumeriah Beach Residence  - JBR,جميرا بيتش ريزيدنس  - الجيه بي آر ,برج العرب,Burj Al Arab,مساكن شاطئ الجميرا,Jumeirah Beach Resdency,مارينا مول,Marina Mall,غرفتين,2 B/R,1,117.84,1365000,11583.5,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
2-13-2025-36950,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2025-12-18,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,بيوبورت اكس 1,Beauport X1,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفتين,2 B/R,1,138.61,2675000,19298.75,1259412.0,8456.15,2.0,1.0,0.0,transactions,2025.0,12.0,18.0
1-11-2023-32246,11,1,مبايعات,Sales,بيع,Sell,,1,أرض,Land,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,برج العرب,Burj Al Arab,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,Unknown,Unknown,0,1393.55,5250000,3767.36,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
2-13-2024-4133,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2024-02-27,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,351,الثنيه الثالثة,Al Thanyah Third,جولف تاورز - T3,GOLF TOWERS T3,1046.0,Unknown,Unknown,The Greens,الروضة,برج العرب,Burj Al Arab,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,غرفة,1 B/R,1,91.97,1320000,14352.51,1259412.0,8456.15,1.0,1.0,0.0,transactions,2024.0,2.0,27.0
1-102-2008-45323,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,2009-07-17,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,435,الحبيه الرابعة,Al Hebiah Fourth,اليت ريزيدنسيس 2,ELITE RESIDENCES 2,333.0,إيليت II سبورتس ريزيدنس,ELITE II SPORTS RESIDENCE,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مدينة دبي للإنترنت,Dubai Internet City,مارينا مول,Marina Mall,استوديو,Studio,1,46.5,471500,10139.78,1259412.0,8456.15,1.0,1.0,0.0,transactions,2009.0,7.0,17.0
2-13-1999-57,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,1999-01-26,1,أرض,Land,60.0,Unknown,Unknown,تجاري,Commercial,1,العقارات القائمة,Existing Properties,249,المطينه,Al Muteena,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,مطار دبي الدولي,Dubai International Airport,محطة مترو صلاح الدين,Salah Al Din Metro Station,مول دبي,Dubai Mall,Unknown,Unknown,0,120.03,456002,3799.07,1259412.0,8456.15,1.0,1.0,0.0,transactions,1999.0,1.0,26.0
1-110-2012-1744,110,1,مبايعات,Sales,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,2012-11-13,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,80.11,953596,11903.59,1259412.0,8456.15,2.0,2.0,2.0,transactions,2012.0,11.0,13.0
2-13-2010-249,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2010-01-21,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,مارينا فيو,MARINA VIEW,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفتين,2 B/R,0,145.11,1125000,7752.74,1259412.0,8456.15,1.0,1.0,0.0,transactions,2010.0,1.0,21.0
1-11-2025-3425,11,1,مبايعات,Sales,بيع,Sell,2025-01-28,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,435,الحبيه الرابعة,Al Hebiah Fourth,برمودا فيوز,BERMUDA VIEWS,616.0, برمودا فيوز,BERMUDA VIEWS,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,غرفة,1 B/R,1,62.93,600000,9534.4,1259412.0,8456.15,1.0,2.0,0.0,transactions,2025.0,1.0,28.0
1-11-2011-16210,11,1,مبايعات,Sales,بيع,Sell,2011-10-27,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,410,نخلة جميرا,Palm Jumeirah,دايموند,DIAMOND,1040.0, تيارا ريزيدنس,TIARA RESIDENCE,Palm Jumeirah,نخلة جميرا,برج العرب,Burj Al Arab,قرية المعرفة,Knowledge Village,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,222.22,4600000,20700.21,1259412.0,8456.15,1.0,2.0,0.0,transactions,2011.0,10.0,27.0
3-9-2019-397,9,3,هبات,Gifts,هبه,Grant,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,المجرة-2,Al Majara 2,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,87.79,1511940,17222.23,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
1-11-2016-883,11,1,مبايعات,Sales,بيع,Sell,2016-01-25,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 8,REEHAN 8,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,81.57,1550000,19002.08,1259412.0,8456.15,2.0,2.0,0.0,transactions,2016.0,1.0,25.0
2-13-2019-928,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,434,وادي الصفا 6,Wadi Al Safa 6,Unknown,Unknown,1046.0,Unknown,Unknown,Arabian Ranches - 1,المرابع العربية - 1,موتور سيتي,Motor City,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,Unknown,Unknown,0,540.05,2437500,4513.47,1259412.0,8456.15,2.0,1.0,0.0,transactions,2015.0,6.0,22.0
2-13-1999-563,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,316,المزهر الاولى,Al Mizhar First,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,Unknown,Unknown,0,1393.55,500000,358.8,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
1-11-2013-18955,11,1,مبايعات,Sales,بيع,Sell,2013-06-25,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,435,الحبيه الرابعة,Al Hebiah Fourth,اليت ريزيدنسيس 4,Elite Residences 4,332.0,إيليت 4 سبورتس ريزيدنس,ELITE 4 SPORTS RESIDENCE,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,استوديو,Studio,1,40.0,365000,9125.0,1259412.0,8456.15,1.0,1.0,0.0,transactions,2013.0,6.0,25.0
1-11-2023-22941,11,1,مبايعات,Sales,بيع,Sell,2023-07-19,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,415,البرشاء جنوب الاولى,Al Barshaa South First,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,موتور سيتي,Motor City,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,Unknown,Unknown,0,1185.16,4500000,3796.96,1259412.0,8456.15,1.0,1.0,0.0,transactions,2023.0,7.0,19.0
1-11-2023-42520,11,1,مبايعات,Sales,بيع,Sell,2023-12-21,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 1,REEHAN 1,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,1,140.93,3000000,21287.16,1259412.0,8456.15,1.0,1.0,0.0,transactions,2023.0,12.0,21.0
1-11-2008-210135,11,1,مبايعات,Sales,بيع,Sell,2008-11-24,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج مارينا دايموند - A,MARINA DIAMOND - A,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مرسى دبي,Dubai Marina,مارينا مول,Marina Mall,غرفة,1 B/R,1,310.67,486855,1567.11,1259412.0,8456.15,4.0,2.0,0.0,transactions,2008.0,11.0,24.0
1-11-2014-6832,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,435,الحبيه الرابعة,Al Hebiah Fourth,اليت ريزيدنسيس 6,Elite Residences 6,330.0,إيليت 6 سبورتس ريزيدنس,ELITE 6 SPORTS RESIDENCE,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,استوديو,Studio,1,39.77,350000,8800.6,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
2-361-2010-104,361,2,رهون,Mortgages,تسجيل إيجارة تنتهى بالتملك المؤجل,Delayed Lease to Own Registration,2010-05-20,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,435,الحبيه الرابعة,Al Hebiah Fourth,هيوب كانال 2,Hub Canal 2,1302.0,هب كانال 2 برج,HUB CANAL 2 TOWER,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,غرفة,1 B/R,1,98.43,1017360,10335.87,1017360.0,10335.87,2.0,2.0,2.0,transactions,2010.0,5.0,20.0
2-14-2013-804,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,2013-10-28,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,زعفران 4,ZAAFARAN 4,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,94.11,1195744,12705.81,1259412.0,8456.15,1.0,1.0,0.0,transactions,2013.0,10.0,28.0
1-102-2016-995,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,435,الحبيه الرابعة,Al Hebiah Fourth,RED RESIDENCE,RED RESIDENCE,848.0,ريد ريزيدنس,RED RESIDENCE,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مدينة دبي للإنترنت,Dubai Internet City,مارينا مول,Marina Mall,غرفتين,2 B/R,1,82.03,695000,8472.51,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
